id,custId,custName,account,method,merchant,location,device,ip,amount,score,risk,status,dt
TX-003776,CUST-0340,Usman Khan,3.68445E+11,UPI,AliExpress,London,iPhone,149.84.224.4,195.85,37,Medium,Under Review,4/10/2026 15:16
TX-003777,CUST-0715,Noor Farooq,7.38626E+11,ATM,Uber,London,Windows PC,81.44.60.97,4131.78,12,Low,Cleared,4/8/2026 1:20
TX-003778,CUST-0971,Fatima Butt,8.48995E+11,Bank Transfer,Careem,Lahore,iPhone,120.130.134.239,1648.64,52,Medium,Under Review,4/12/2026 22:38
TX-003779,CUST-0821,Usman Iqbal,5.47994E+11,ATM,Amazon,Islamabad,Windows PC,200.157.213.8,6124.68,26,Low,Cleared,4/21/2026 8:19
TX-003780,CUST-0800,Noor Malik,5.27057E+11,UPI,AliExpress,Dubai,iPhone,38.67.78.149,9503.26,45,Medium,Under Review,4/17/2026 22:34
TX-003781,CUST-0510,Noor Malik,4.33889E+11,Bank Transfer,AliExpress,Lahore,Windows PC,108.68.193.93,1565.92,61,High,Flagged,3/31/2026 4:45
TX-003782,CUST-0628,Usman Qureshi,39726739751,ATM,Binance,Islamabad,Tablet,77.201.88.137,8760.9,5,Low,Cleared,4/14/2026 9:09
TX-003783,CUST-0552,Noor Ansari,8.06466E+11,Wallet,Amazon,Karachi,iPhone,232.195.74.50,1763.85,85,Critical,Blocked,4/16/2026 3:02
TX-003784,CUST-0752,Usman Qureshi,5.98195E+11,Card,Uber,Dubai,Tablet,190.195.36.143,9419.36,6,Low,Cleared,4/10/2026 7:06
TX-003785,CUST-0487,Usman Qureshi,3.15432E+11,Card,Daraz,Dubai,Android,127.218.94.171,3430.87,50,Medium,Under Review,4/22/2026 9:20
TX-003786,CUST-0519,Bilal Sheikh,5.33379E+11,Bank Transfer,Uber,Karachi,iPhone,103.122.52.114,2570.03,17,Low,Cleared,4/7/2026 16:27
TX-003787,CUST-0508,Hassan Malik,8.60029E+11,Wallet,AliExpress,Lahore,MacBook,72.1.33.165,4784.89,85,Critical,Blocked,3/28/2026 6:06
TX-003788,CUST-0888,Ali Syed,6.70713E+11,Bank Transfer,Amazon,Islamabad,Windows PC,173.168.251.202,1079.16,99,Critical,Blocked,3/30/2026 23:24
TX-003789,CUST-0307,Hassan Farooq,4.40895E+11,Card,Daraz,Karachi,iPhone,200.36.149.20,5796.08,32,Medium,Under Review,4/17/2026 9:44
TX-003790,CUST-0439,Bilal Iqbal,1.09419E+11,Card,Steam,Karachi,Tablet,250.123.24.136,555.52,34,Medium,Under Review,4/18/2026 3:24
TX-003791,CUST-0825,Sara Sheikh,7.41752E+11,UPI,Uber,Dubai,iPhone,98.240.184.121,1136.41,53,Medium,Under Review,4/15/2026 6:03
TX-003792,CUST-0885,Bilal Qureshi,97170428331,Card,Amazon,Dubai,Android,227.22.42.132,8004.74,68,High,Flagged,3/26/2026 17:56
TX-003793,CUST-0423,Bilal Iqbal,53737585100,Card,Careem,Karachi,Tablet,16.149.167.29,3967.1,76,High,Flagged,4/19/2026 15:07
TX-003794,CUST-0350,Hamza Khan,8.38294E+11,UPI,Uber,Dubai,Windows PC,141.93.25.229,2401.03,49,Medium,Under Review,4/5/2026 0:27
TX-003795,CUST-0497,Ahmed Butt,3.23821E+11,UPI,Binance,Dubai,Windows PC,198.205.103.171,8366.22,60,Medium,Under Review,3/27/2026 17:20
TX-003796,CUST-0684,Sara Syed,7.43378E+11,UPI,Amazon,Lahore,Tablet,100.71.9.236,5055.28,54,Medium,Under Review,4/16/2026 22:34
TX-003797,CUST-0287,Bilal Ansari,6.57028E+11,Card,Steam,New York,iPhone,161.136.234.122,5844.52,12,Low,Cleared,4/1/2026 13:26
TX-003798,CUST-0963,Noor Malik,1.35906E+11,Card,AliExpress,New York,MacBook,149.166.175.27,1532.43,67,High,Flagged,4/1/2026 11:20
TX-003799,CUST-0343,Zain Ansari,2.05936E+11,Card,Daraz,Karachi,Tablet,120.156.172.203,6532.71,47,Medium,Under Review,4/19/2026 12:37
TX-003800,CUST-0203,Noor Syed,9.32803E+11,Bank Transfer,Careem,Karachi,Tablet,211.186.3.131,1738.28,21,Low,Cleared,3/29/2026 0:11
TX-003801,CUST-0789,Fatima Qureshi,5.46944E+11,ATM,Uber,London,iPhone,4.4.165.223,2484.06,56,Medium,Under Review,4/16/2026 12:24
TX-003802,CUST-0849,Sara Syed,5.36394E+11,UPI,Shopify,Karachi,Tablet,119.63.239.191,2226.56,84,Critical,Flagged,3/28/2026 12:03
TX-003803,CUST-0412,Mariam Farooq,2.44084E+11,ATM,Uber,Dubai,Tablet,76.179.95.154,4840.29,84,Critical,Flagged,4/1/2026 16:29
TX-003804,CUST-0320,Ayesha Raza,5.23886E+11,Card,Shopify,Islamabad,Tablet,39.15.45.72,4131.23,82,Critical,Flagged,4/19/2026 14:14
TX-003805,CUST-0906,Fatima Malik,5.16636E+11,Wallet,Steam,Islamabad,Tablet,99.167.46.217,9245.58,25,Low,Cleared,4/1/2026 23:12
TX-003806,CUST-0991,Usman Sheikh,2.74459E+11,Bank Transfer,Shopify,London,Tablet,150.189.145.224,5238.42,41,Medium,Under Review,4/3/2026 3:45
TX-003807,CUST-0006,Zain Ansari,77079558542,Bank Transfer,Daraz,Islamabad,Tablet,64.246.55.197,8513.5,4,Low,Cleared,3/27/2026 15:10
TX-003808,CUST-0764,Hamza Sheikh,61797923376,Bank Transfer,Uber,New York,MacBook,173.110.240.62,7898.5,64,High,Flagged,4/1/2026 19:55
TX-003809,CUST-0794,Zain Farooq,1.91286E+11,ATM,Careem,Lahore,Tablet,87.241.138.74,7460.68,14,Low,Cleared,3/29/2026 21:37
TX-003810,CUST-0784,Noor Syed,4.30336E+11,UPI,Steam,New York,Windows PC,195.140.220.171,8097.25,59,Medium,Under Review,4/18/2026 10:20
TX-003811,CUST-0616,Zain Khan,3.10377E+11,Bank Transfer,AliExpress,Karachi,Android,246.67.251.166,9556.91,62,High,Flagged,4/6/2026 21:12
TX-003812,CUST-0588,Mariam Butt,5.58957E+11,UPI,Daraz,Dubai,Tablet,101.143.243.179,8333.53,65,High,Flagged,4/2/2026 18:28
TX-003813,CUST-0671,Noor Farooq,5.30019E+11,Card,Steam,London,Windows PC,133.145.35.18,5984.71,11,Low,Cleared,4/8/2026 4:07
TX-003814,CUST-0376,Bilal Ansari,1.19104E+11,ATM,Careem,Islamabad,iPhone,14.114.34.8,2057.57,80,High,Flagged,4/3/2026 3:37
TX-003815,CUST-0351,Mariam Ansari,8.49714E+11,Wallet,Careem,London,iPhone,75.195.158.140,4457.02,21,Low,Cleared,4/17/2026 19:15
TX-003816,CUST-0025,Bilal Iqbal,1.16904E+11,Bank Transfer,Amazon,New York,iPhone,98.31.163.117,4881.22,96,Critical,Blocked,4/9/2026 6:12
TX-003817,CUST-0857,Usman Iqbal,2.80867E+11,Bank Transfer,Daraz,Karachi,Windows PC,143.200.65.53,8449.1,82,Critical,Flagged,3/28/2026 0:04
TX-003818,CUST-0237,Sara Sheikh,2.58115E+11,Bank Transfer,AliExpress,Karachi,iPhone,7.79.237.173,5487.41,5,Low,Cleared,4/19/2026 13:19
TX-003819,CUST-0313,Usman Qureshi,5.1143E+11,Card,AliExpress,Lahore,Windows PC,187.175.250.18,3003.05,1,Low,Cleared,4/4/2026 4:06
TX-003820,CUST-0906,Bilal Farooq,6.6529E+11,UPI,AliExpress,Dubai,Windows PC,148.88.23.132,3865.86,23,Low,Cleared,3/29/2026 5:05
TX-003821,CUST-0259,Ali Sheikh,7.22898E+11,ATM,AliExpress,London,MacBook,250.160.127.18,1596.1,48,Medium,Under Review,4/19/2026 18:01
TX-003822,CUST-0639,Hamza Qureshi,8.34546E+11,Bank Transfer,AliExpress,Islamabad,MacBook,218.55.2.115,1023.13,0,Low,Cleared,4/5/2026 17:37
TX-003823,CUST-0336,Hamza Malik,6.3425E+11,Card,Uber,Karachi,Windows PC,186.242.231.98,3576.11,7,Low,Cleared,4/17/2026 14:37
TX-003824,CUST-0396,Hassan Syed,1.42122E+11,UPI,Steam,London,Windows PC,14.64.242.113,8735.02,69,High,Flagged,4/12/2026 7:31
TX-003825,CUST-0250,Ayesha Ansari,8.82615E+11,Wallet,Shopify,New York,MacBook,95.177.145.248,1100.93,23,Low,Cleared,4/13/2026 18:22
TX-003826,CUST-0161,Zain Syed,8.76363E+11,Wallet,Uber,Karachi,Android,27.213.190.248,2180.43,41,Medium,Under Review,4/14/2026 17:14
TX-003827,CUST-0991,Fatima Syed,3.80358E+11,Card,Binance,New York,Tablet,117.212.90.172,7592.1,67,High,Flagged,4/13/2026 2:28
TX-003828,CUST-0559,Bilal Khan,7.01558E+11,UPI,Binance,Karachi,iPhone,113.148.18.176,402.68,78,High,Flagged,3/27/2026 9:23
TX-003829,CUST-0602,Mariam Khan,5.43246E+11,Card,Careem,Lahore,Android,143.97.233.161,1030.69,61,High,Flagged,4/2/2026 6:32
TX-003830,CUST-0158,Ahmed Butt,7.66059E+11,Card,Shopify,Lahore,Windows PC,181.81.24.39,806.48,6,Low,Cleared,4/17/2026 17:14
TX-003831,CUST-0221,Ali Qureshi,2.61942E+11,Wallet,Binance,Islamabad,Tablet,26.73.177.68,9526.97,91,Critical,Blocked,3/30/2026 21:49
TX-003832,CUST-0206,Fatima Sheikh,3.84196E+11,Bank Transfer,AliExpress,New York,Windows PC,3.144.162.76,4885.36,30,Low,Cleared,3/30/2026 18:10
TX-003833,CUST-0972,Hamza Raza,13469944194,UPI,Amazon,Lahore,Windows PC,204.218.139.50,7280.14,97,Critical,Blocked,4/4/2026 13:45
TX-003834,CUST-0893,Hassan Ansari,1.36994E+11,ATM,Shopify,Karachi,Tablet,222.46.173.190,6063.41,72,High,Flagged,4/4/2026 21:47
TX-003835,CUST-0077,Fatima Sheikh,5.74182E+11,Wallet,AliExpress,Islamabad,MacBook,231.206.167.211,2424.53,97,Critical,Blocked,4/15/2026 17:18
TX-003836,CUST-0201,Noor Farooq,6.35635E+11,UPI,AliExpress,Islamabad,Tablet,111.118.177.151,2532.13,51,Medium,Under Review,3/25/2026 20:34
TX-003837,CUST-0464,Sara Syed,4.75256E+11,UPI,Amazon,London,iPhone,84.82.14.171,3724.34,84,Critical,Flagged,4/10/2026 13:55
TX-003838,CUST-0836,Fatima Sheikh,6.86649E+11,Wallet,Daraz,Islamabad,Tablet,94.117.36.253,6271.11,37,Medium,Under Review,4/22/2026 1:32
TX-003839,CUST-0103,Hassan Khan,7.38015E+11,ATM,Steam,New York,Android,32.78.141.24,1536.35,20,Low,Cleared,3/30/2026 4:47
TX-003840,CUST-0382,Hassan Khan,3.86833E+11,UPI,Amazon,Islamabad,Android,97.39.111.52,5813.84,62,High,Flagged,3/28/2026 20:33
TX-003841,CUST-0572,Ayesha Syed,6.32143E+11,Card,Steam,Karachi,MacBook,137.231.33.173,1036.74,49,Medium,Under Review,4/13/2026 10:49
TX-003842,CUST-0431,Usman Sheikh,6.85433E+11,ATM,Binance,Islamabad,Tablet,189.140.122.28,2384.08,13,Low,Cleared,4/3/2026 0:43
TX-003843,CUST-0807,Mariam Butt,3.96803E+11,Card,Uber,Karachi,Windows PC,70.139.53.145,649.79,83,Critical,Flagged,4/16/2026 20:04
TX-003844,CUST-0023,Mariam Syed,7.6444E+11,Bank Transfer,Daraz,Islamabad,Tablet,108.108.232.164,5267.98,24,Low,Cleared,4/22/2026 17:16
TX-003845,CUST-0769,Zain Sheikh,84762404237,ATM,Steam,Islamabad,Tablet,79.252.240.167,5558.53,72,High,Flagged,4/16/2026 10:25
TX-003846,CUST-0058,Hamza Farooq,4.52372E+11,Wallet,Amazon,Islamabad,Android,251.77.216.70,5290.66,0,Low,Cleared,3/26/2026 16:15
TX-003847,CUST-0745,Sara Raza,9.80108E+11,Card,Shopify,New York,Android,12.33.184.127,1448.06,51,Medium,Under Review,4/4/2026 21:58
TX-003848,CUST-0492,Ayesha Malik,1.93224E+11,ATM,Careem,London,Windows PC,25.219.77.90,8123.32,92,Critical,Blocked,4/8/2026 11:41
TX-003849,CUST-0366,Usman Farooq,6.18745E+11,ATM,Amazon,New York,iPhone,79.56.132.253,5812.8,94,Critical,Blocked,3/30/2026 20:11
TX-003850,CUST-0737,Usman Iqbal,4.33089E+11,Card,Uber,Dubai,MacBook,232.187.247.38,9779.47,92,Critical,Blocked,4/24/2026 2:13
TX-003851,CUST-0197,Fatima Sheikh,8.33113E+11,Wallet,Uber,Lahore,Tablet,100.180.149.221,9461.27,60,Medium,Under Review,4/7/2026 17:24
TX-003852,CUST-0513,Bilal Iqbal,4.14845E+11,Bank Transfer,Daraz,New York,MacBook,156.123.174.92,593.79,29,Low,Cleared,4/14/2026 10:42
TX-003853,CUST-0710,Mariam Qureshi,4.79561E+11,UPI,Steam,Islamabad,Android,184.64.157.207,6512.46,71,High,Flagged,4/14/2026 7:58
TX-003854,CUST-0570,Hassan Khan,98368567675,ATM,Daraz,Islamabad,MacBook,133.228.147.137,5983.17,51,Medium,Under Review,3/30/2026 5:01
TX-003855,CUST-1000,Ahmed Butt,4.99839E+11,ATM,Binance,London,Tablet,159.84.83.73,3052.05,81,Critical,Flagged,4/15/2026 19:16
TX-003856,CUST-0580,Ahmed Qureshi,7.45976E+11,UPI,Uber,Lahore,Android,155.163.236.178,9016.68,33,Medium,Under Review,4/2/2026 18:53
TX-003857,CUST-0379,Zain Qureshi,9.37887E+11,Card,Amazon,Karachi,Android,177.141.252.29,258.31,20,Low,Cleared,3/28/2026 17:12
TX-003858,CUST-0926,Sara Malik,4.70601E+11,Wallet,AliExpress,Dubai,Windows PC,98.244.200.42,9600.92,57,Medium,Under Review,4/12/2026 7:56
TX-003859,CUST-0397,Usman Khan,4.25204E+11,Card,Steam,London,iPhone,94.80.2.114,1113.55,51,Medium,Under Review,3/27/2026 11:44
TX-003860,CUST-0945,Mariam Farooq,5.95144E+11,Card,Shopify,New York,Android,28.95.35.54,9587.26,21,Low,Cleared,3/28/2026 19:56
TX-003861,CUST-0202,Ahmed Malik,60698355700,Card,Daraz,Lahore,Tablet,69.193.14.200,973.36,21,Low,Cleared,4/10/2026 0:10
TX-003862,CUST-0144,Fatima Iqbal,9.27497E+11,Card,Binance,Dubai,Tablet,22.208.206.82,2584.79,92,Critical,Blocked,4/2/2026 4:42
TX-003863,CUST-0185,Bilal Raza,5.65029E+11,Card,Daraz,Islamabad,Tablet,30.239.148.185,4566.33,30,Low,Cleared,3/31/2026 1:11
TX-003864,CUST-0306,Hamza Iqbal,2.69966E+11,UPI,Daraz,Islamabad,Windows PC,94.3.91.106,6286.28,1,Low,Cleared,4/4/2026 5:55
TX-003865,CUST-0954,Noor Malik,24917381396,Bank Transfer,AliExpress,Lahore,iPhone,202.164.237.145,121.78,39,Medium,Under Review,3/26/2026 13:27
TX-003866,CUST-0357,Mariam Iqbal,2.65195E+11,ATM,Shopify,Lahore,Android,254.119.133.142,8355,19,Low,Cleared,3/26/2026 18:35
TX-003867,CUST-0329,Bilal Sheikh,6545394171,Wallet,Steam,Dubai,Windows PC,251.6.195.214,433.02,94,Critical,Blocked,4/11/2026 20:39
TX-003868,CUST-0587,Hassan Iqbal,4.08421E+11,Wallet,Daraz,New York,iPhone,195.90.200.244,1090.78,89,Critical,Blocked,4/6/2026 18:48
TX-003869,CUST-0967,Ayesha Butt,9.53624E+11,Card,Daraz,Karachi,Tablet,231.111.62.197,1618.42,56,Medium,Under Review,4/2/2026 13:25
TX-003870,CUST-0383,Fatima Butt,5.28063E+11,UPI,Steam,London,iPhone,228.63.64.170,7039.94,49,Medium,Under Review,4/17/2026 12:48
TX-003871,CUST-0102,Hassan Iqbal,5.34859E+11,Card,AliExpress,Dubai,iPhone,29.10.159.158,3412.45,17,Low,Cleared,4/14/2026 5:48
TX-003872,CUST-0274,Usman Raza,7.67943E+11,Card,Careem,London,iPhone,200.80.189.224,4213.17,60,Medium,Under Review,4/17/2026 2:37
TX-003873,CUST-0010,Zain Syed,2.88742E+11,Bank Transfer,Uber,Karachi,Windows PC,62.140.77.25,418.87,74,High,Flagged,4/19/2026 13:30
TX-003874,CUST-0031,Bilal Butt,3.93643E+11,UPI,Careem,Lahore,MacBook,123.76.16.197,6538.08,22,Low,Cleared,4/10/2026 13:27
TX-003875,CUST-0780,Usman Malik,9.51072E+11,Wallet,Steam,London,Android,242.121.126.51,3015.93,10,Low,Cleared,3/28/2026 2:03
TX-003876,CUST-0720,Fatima Iqbal,4.37464E+11,Card,Steam,Dubai,Android,120.214.111.104,146.51,44,Medium,Under Review,4/3/2026 16:02
TX-003877,CUST-0612,Fatima Butt,4.24288E+11,Wallet,AliExpress,Karachi,iPhone,144.94.23.222,8745.84,21,Low,Cleared,4/7/2026 22:56
TX-003878,CUST-0436,Mariam Butt,1.38763E+11,Bank Transfer,Daraz,New York,MacBook,224.121.95.83,6837.67,37,Medium,Under Review,3/29/2026 9:45
TX-003879,CUST-0914,Noor Raza,9.65513E+11,UPI,Amazon,Karachi,Tablet,240.106.234.42,1697.51,82,Critical,Flagged,4/15/2026 6:30
TX-003880,CUST-0133,Sara Raza,9.81398E+11,Card,Daraz,New York,iPhone,246.45.82.151,3713.52,12,Low,Cleared,4/12/2026 18:12
TX-003881,CUST-0882,Bilal Ansari,4.1672E+11,Wallet,Steam,Dubai,Tablet,154.193.124.201,6694.8,50,Medium,Under Review,4/4/2026 4:01
TX-003882,CUST-0105,Ahmed Butt,8.73925E+11,Card,Amazon,Islamabad,iPhone,132.250.18.205,6196.01,91,Critical,Blocked,4/7/2026 4:02
TX-003883,CUST-0892,Ahmed Khan,4.80871E+11,UPI,Shopify,Islamabad,MacBook,118.57.19.15,1046.22,52,Medium,Under Review,4/6/2026 5:31
TX-003884,CUST-0416,Ali Khan,2.7552E+11,Bank Transfer,Binance,Lahore,Android,108.111.254.217,3270.83,93,Critical,Blocked,4/23/2026 8:04
TX-003885,CUST-0027,Sara Butt,6.70636E+11,UPI,AliExpress,Dubai,iPhone,67.162.54.91,727.04,77,High,Flagged,3/31/2026 3:09
TX-003886,CUST-0286,Hamza Ansari,7.15738E+11,ATM,AliExpress,Islamabad,Android,8.39.116.132,6039.34,1,Low,Cleared,4/22/2026 14:58
TX-003887,CUST-0471,Hamza Iqbal,3.46313E+11,UPI,Binance,Islamabad,Windows PC,18.58.198.226,9048.85,12,Low,Cleared,4/21/2026 4:39
TX-003888,CUST-0075,Usman Syed,45988296636,UPI,AliExpress,Dubai,MacBook,222.90.1.88,2923.88,90,Critical,Blocked,4/17/2026 1:25
TX-003889,CUST-0271,Usman Ansari,2.27741E+11,Bank Transfer,Shopify,Dubai,Windows PC,11.81.162.24,4658.82,48,Medium,Under Review,4/2/2026 4:29
TX-003890,CUST-0371,Zain Sheikh,1.54112E+11,Card,Shopify,Dubai,Android,124.161.86.100,1527.56,9,Low,Cleared,4/4/2026 18:26
TX-003891,CUST-0132,Hamza Iqbal,1.24232E+11,UPI,Daraz,Dubai,Android,20.197.26.112,260.75,44,Medium,Under Review,4/17/2026 20:51
TX-003892,CUST-0295,Hamza Khan,7.41015E+11,Wallet,Uber,New York,Android,134.216.18.205,448.61,10,Low,Cleared,4/18/2026 22:32
TX-003893,CUST-0216,Sara Farooq,6.25232E+11,Wallet,Amazon,Lahore,Tablet,84.162.197.3,8713.63,91,Critical,Blocked,3/29/2026 4:24
TX-003894,CUST-0391,Noor Khan,1.06101E+11,Bank Transfer,Careem,New York,iPhone,126.50.49.29,1801.36,34,Medium,Under Review,3/30/2026 12:00
TX-003895,CUST-0074,Usman Malik,12025552921,ATM,Daraz,New York,iPhone,83.33.39.51,1215.72,53,Medium,Under Review,4/6/2026 21:45
TX-003896,CUST-0847,Usman Raza,7.39849E+11,Bank Transfer,AliExpress,Lahore,Windows PC,221.210.69.178,7750.64,68,High,Flagged,3/26/2026 2:32
TX-003897,CUST-0332,Zain Syed,1.81754E+11,UPI,Daraz,Dubai,iPhone,42.233.110.34,2640.24,45,Medium,Under Review,3/29/2026 18:21
TX-003898,CUST-0132,Ahmed Iqbal,8.24403E+11,UPI,Careem,Lahore,Android,105.205.168.214,3148.02,69,High,Flagged,4/8/2026 11:28
TX-003899,CUST-0289,Ali Syed,8.62303E+11,UPI,AliExpress,Karachi,Tablet,178.112.43.30,8992.03,10,Low,Cleared,3/28/2026 11:16
TX-003900,CUST-0755,Noor Raza,3.67956E+11,Bank Transfer,Careem,Islamabad,Tablet,210.44.127.189,4223.34,65,High,Flagged,4/9/2026 0:09
TX-003901,CUST-0939,Hamza Sheikh,1.47139E+11,UPI,Steam,Karachi,Tablet,115.253.42.233,5131.94,8,Low,Cleared,4/19/2026 4:03
TX-003902,CUST-0125,Ali Syed,4.72632E+11,Card,Steam,Lahore,Android,229.138.210.86,7313.82,36,Medium,Under Review,4/22/2026 19:26
TX-003903,CUST-0641,Ali Farooq,76532407220,Bank Transfer,Amazon,Dubai,iPhone,180.58.12.142,4910.6,41,Medium,Under Review,3/30/2026 9:09
TX-003904,CUST-0659,Usman Malik,2.86752E+11,ATM,Amazon,London,Tablet,196.224.253.126,6158.51,87,Critical,Blocked,4/9/2026 8:44
TX-003905,CUST-0349,Usman Butt,4.40666E+11,Bank Transfer,Uber,London,MacBook,91.27.66.102,206.67,24,Low,Cleared,4/6/2026 16:02
TX-003906,CUST-0323,Fatima Khan,73752273677,Wallet,AliExpress,Karachi,iPhone,233.116.119.76,9350.93,6,Low,Cleared,4/18/2026 8:58
TX-003907,CUST-0197,Ayesha Iqbal,2.91921E+11,Bank Transfer,Careem,New York,Windows PC,2.7.144.153,7054.19,45,Medium,Under Review,4/23/2026 20:11
TX-003908,CUST-0457,Ayesha Ansari,6.76351E+11,Wallet,Amazon,Lahore,MacBook,216.230.140.113,6288.89,71,High,Flagged,3/25/2026 20:07
TX-003909,CUST-0168,Sara Qureshi,2.04838E+11,ATM,Shopify,New York,Windows PC,180.193.127.75,1754.37,24,Low,Cleared,4/7/2026 0:44
TX-003910,CUST-0617,Sara Iqbal,1.39649E+11,Bank Transfer,AliExpress,London,Android,94.11.157.248,6798.47,9,Low,Cleared,3/29/2026 8:25
TX-003911,CUST-0991,Fatima Khan,2.54559E+11,Card,Amazon,Dubai,Tablet,217.36.107.220,6519.21,10,Low,Cleared,3/30/2026 18:30
TX-003912,CUST-0990,Sara Sheikh,1.82151E+11,Bank Transfer,Shopify,New York,Windows PC,87.55.192.245,2932.48,77,High,Flagged,4/15/2026 6:46
TX-003913,CUST-0020,Ayesha Ansari,5.86162E+11,ATM,Amazon,Lahore,Windows PC,66.187.18.137,6255.5,81,Critical,Flagged,4/19/2026 17:33
TX-003914,CUST-0726,Usman Sheikh,5.08833E+11,Wallet,Careem,Islamabad,Windows PC,81.37.103.74,3842.94,39,Medium,Under Review,4/22/2026 4:06
TX-003915,CUST-0169,Hamza Sheikh,68104952284,Wallet,Shopify,New York,iPhone,77.142.197.213,9785.14,3,Low,Cleared,4/3/2026 3:15
TX-003916,CUST-0101,Ali Malik,7.19219E+11,Card,Careem,Islamabad,MacBook,54.218.155.188,3128.19,0,Low,Cleared,3/31/2026 20:05
TX-003917,CUST-0024,Hamza Qureshi,7.6782E+11,UPI,AliExpress,Dubai,MacBook,112.41.159.132,721.74,67,High,Flagged,4/23/2026 2:55
TX-003918,CUST-0524,Mariam Sheikh,3.62205E+11,Wallet,Daraz,Lahore,MacBook,17.155.136.20,596.07,76,High,Flagged,4/3/2026 18:13
TX-003919,CUST-0780,Usman Iqbal,7.47385E+11,Bank Transfer,Uber,New York,Android,145.95.99.152,8955.12,74,High,Flagged,4/1/2026 7:18
TX-003920,CUST-0378,Ahmed Iqbal,7.61248E+11,Card,Binance,Karachi,Tablet,53.132.148.241,1685.24,1,Low,Cleared,4/15/2026 20:02
TX-003921,CUST-0926,Fatima Iqbal,4.88783E+11,ATM,Shopify,Karachi,MacBook,170.105.166.186,9605.74,8,Low,Cleared,4/6/2026 1:39
TX-003922,CUST-0223,Ali Raza,3.00063E+11,UPI,Uber,London,MacBook,67.216.176.156,590.26,72,High,Flagged,4/3/2026 2:21
TX-003923,CUST-0122,Mariam Iqbal,7.01007E+11,UPI,Shopify,Lahore,MacBook,50.103.20.127,9525.97,79,High,Flagged,4/6/2026 23:34
TX-003924,CUST-0269,Noor Qureshi,5.98393E+11,Wallet,Daraz,New York,MacBook,75.232.195.249,7654.22,69,High,Flagged,4/11/2026 10:09
TX-003925,CUST-0861,Zain Khan,2.63082E+11,Wallet,Steam,Lahore,MacBook,36.29.222.100,8095.36,81,Critical,Flagged,3/27/2026 23:50
TX-003926,CUST-0480,Zain Syed,49836937201,ATM,AliExpress,New York,Windows PC,227.36.145.189,8368.09,8,Low,Cleared,4/9/2026 8:38
TX-003927,CUST-0664,Ahmed Iqbal,6.24806E+11,ATM,AliExpress,New York,Android,130.159.213.6,3831.53,55,Medium,Under Review,4/4/2026 17:29
TX-003928,CUST-0279,Hassan Sheikh,8.4228E+11,Card,Uber,Dubai,MacBook,12.105.125.203,6470.56,72,High,Flagged,4/23/2026 6:17
TX-003929,CUST-0179,Noor Qureshi,11950069738,Bank Transfer,Shopify,Islamabad,Android,103.87.235.223,8472.22,2,Low,Cleared,4/20/2026 15:01
TX-003930,CUST-0459,Ali Malik,5.61235E+11,ATM,Uber,Dubai,Windows PC,204.148.249.77,3309.31,94,Critical,Blocked,4/11/2026 17:14
TX-003931,CUST-0994,Noor Malik,3.98799E+11,Bank Transfer,Steam,Lahore,Windows PC,89.138.117.149,4618.76,66,High,Flagged,3/30/2026 23:32
TX-003932,CUST-0528,Bilal Qureshi,4.35916E+11,Wallet,Amazon,Islamabad,Windows PC,54.125.47.129,3655.3,18,Low,Cleared,3/27/2026 13:18
TX-003933,CUST-0246,Noor Raza,9.30691E+11,UPI,Amazon,Dubai,Windows PC,153.12.14.194,8895.01,27,Low,Cleared,3/29/2026 21:16
TX-003934,CUST-0644,Ali Butt,1.588E+11,ATM,Uber,Lahore,Tablet,160.51.195.157,1910.89,65,High,Flagged,3/31/2026 21:29
TX-003935,CUST-0505,Ayesha Butt,9.83537E+11,UPI,Shopify,Islamabad,Windows PC,54.5.58.158,6214.63,85,Critical,Blocked,4/9/2026 21:53
TX-003936,CUST-0285,Hassan Qureshi,4.86969E+11,Wallet,Daraz,London,Android,44.191.236.1,5927.01,13,Low,Cleared,3/29/2026 10:40
TX-003937,CUST-0911,Noor Malik,9.43454E+11,Card,Careem,Karachi,iPhone,81.172.120.39,4077.45,55,Medium,Under Review,4/4/2026 2:09
TX-003938,CUST-0843,Ahmed Qureshi,9.82733E+11,UPI,Careem,New York,MacBook,63.134.225.216,7608.98,89,Critical,Blocked,4/9/2026 21:09
TX-003939,CUST-0172,Hassan Ansari,3.69597E+11,UPI,Shopify,Karachi,Windows PC,46.63.237.194,8531.34,81,Critical,Flagged,4/18/2026 11:03
TX-003940,CUST-0345,Sara Syed,7.61223E+11,UPI,Daraz,Dubai,Windows PC,176.131.78.212,8150.32,84,Critical,Flagged,4/23/2026 18:22
TX-003941,CUST-0276,Hamza Sheikh,7.18302E+11,Wallet,AliExpress,Karachi,Android,202.129.7.173,9454.31,50,Medium,Under Review,4/16/2026 6:20
TX-003942,CUST-0202,Ali Ansari,6.32003E+11,Wallet,Shopify,Lahore,Tablet,85.173.17.92,6284.56,35,Medium,Under Review,3/27/2026 21:48
TX-003943,CUST-0017,Hassan Butt,8.0503E+11,UPI,Uber,Islamabad,Android,18.81.115.244,1691.18,34,Medium,Under Review,4/5/2026 6:42
TX-003944,CUST-0102,Usman Qureshi,5.96386E+11,UPI,Steam,Islamabad,MacBook,231.152.181.157,5983.84,90,Critical,Blocked,4/14/2026 3:22
